id,label
16220,Habilitação profissional
16221,Habilitação técnica
16222,Habitação
16223,Habitação (direito real)
16224,Habitação coletiva
16225,Habitação popular
16226,Habite-se
16227,Habitualidade
16228,Habitualidade criminosa
16229,Hanseníase
16230,Hasta pública
16231,Haxixe
16232,Hectare
16233,Hedging
16234,Hemocentro
16235,Hemodiálise
16236,Hepatite c
16237,Herança
16238,Herança jacente
16239,Herança líquida
16240,Herança vacante
16241,Herdeiro
16242,Herdeiro ausente
16243,Herdeiro incapaz
16244,Herdeiro legítimo
16245,Herdeiro necessário
16246,Herdeiro presuntivo
16247,Herdeiro testamentário
16248,Hidrômetro
16249,Hierarquia
16250,Higiene
16251,Hino nacional
16252,Hipossuficiência
16253,Hipoteca
16254,Hipoteca especial
16255,Hipoteca judicial
16256,Hipoteca legal
16257,Hipoteca privilegiada
16258,Hipótese
16259,Hipótese de incidência
16260,Histórico escolar
16261,Holanda
16262,Holding
16263,Holding aberta
16264,Holding fechada
16265,Homem
16266,Homenagem
16267,Homepage
16268,Homicídio
16269,Homicídio culposo
16270,Homicídio culposo na direção de veículo automotor
16271,Homicídio doloso
16272,Homicídio privilegiado
16273,Homicídio qualificado
16274,Homicídio qualificado-privilegiado
16275,Homicídio simples
16276,Homo medius
16277,Homoafetivo
16278,Homologação
16279,Homologação de decisão estrangeira
16280,Homologação do lançamento
16281,Homologação do penhor legal
16282,Homologação expressa
16283,Homologação expressa do lançamento
16284,Homologação tácita
16285,Homologação tácita do lançamento
16286,Homonímia
16287,Homossexual
16288,Homossexualidade
16289,Honestidade
16290,Honorários
16291,Honorários advocatícios
16292,Honorários contratuais
16293,Honorários de sucumbência
16294,Honorários periciais
16295,Honorários sucumbenciais recursais
16296,Honra
16297,Honra objetiva
16298,Honra subjetiva
16299,Hora
16300,Hora extra
16301,Hora extra ficta
16302,Hora extra in itinere
16303,Horário
16304,Horário especial
16305,Horário impróprio
16306,Horário normal
16307,Horário político
16308,Hospedagem
16309,Hospital
16310,Hospital credenciado
16311,Hospital das forças armadas (hfa)
16312,Hospital de custódia e tratamento psiquiátrico
16313,Hospital público
16314,Hospital-dia
16315,Hotel
16316,Hotel-residência
16317,Humilhação
16318,Hímen
16319,Hóspede
16320,Idade
16321,Identidade
16322,Identificação
16323,Identificação civil
16324,Identificação criminal
16325,Identificação datiloscópica
16326,Idoneidade
16327,Idoso
16328,Igualdade
16329,Ilegalidade
16330,Ilegitimidade
16331,Ilegitimidade ativa
16332,Ilegitimidade de parte
16333,Ilegitimidade passiva
16334,Ilha
16335,Ilicitude
16336,Iluminação
16337,Iluminação pública
16338,Ilícito civil
16339,Ilícito contratual
16340,Imagem
16341,Imigrante
16342,Imigração
16343,Iminência
16344,Imissão na posse
16345,Imissão provisória na posse
16346,Imitação
16347,Imitação de moeda para propaganda
16348,Imobiliária
16349,Impacto ambiental
16350,Imparcialidade
16351,Impeachment
16352,Impedimento
16353,Impedimento (direito processual)
16354,Impedimento de acesso à informação
16355,Impedimento de cerimônia funerária
16356,Impedimento de concorrência
16357,Impedimento de culto religioso
16358,Impedimento de licitar e contratar
16359,Impedimento dirimente
16360,Impedimento impediente
16361,Impedimento indevido
16362,Impedimento legal
16363,Impedimento matrimonial
16364,Impenhorabilidade
16365,Imperatividade
16366,Imperícia
16367,Impetrado
16368,Impetrante
16369,Impetração
16370,Implantação
16371,Implementação
16372,Impontualidade
16373,Importador
16374,Importação
16375,Importação clandestina
16376,Importunação ofensiva ao pudor
16377,Importunação sexual
16378,Imposição
16379,Impossibilidade
16380,Impossibilidade jurídica do pedido
16381,Imposto
16382,Imposto agregado
16383,Imposto de exportação (ie)
16384,Imposto de importação (ii)
16385,Imposto de renda (ir)
16386,Imposto de renda pessoa física (irpf)
16387,Imposto de renda pessoa jurídica (irpj)
16388,Imposto de renda retido na fonte (irrf)
16389,Imposto devido
16390,Imposto direto
16391,Imposto especial
16392,Imposto estadual
16393,Imposto extraordinário
16394,Imposto federal
16395,Imposto indireto
16396,Imposto inominado
16397,Imposto municipal
16398,Imposto periódico
16399,Imposto plurifásico
16400,Imposto progressivo
16401,Imposto proporcional
16402,Imposto provisório sobre movimentação financeira (ipmf)
16403,Imposto residual
16404,Imposto sobre a propriedade de veículos automotores (ipva)
16405,Imposto sobre a propriedade predial e territorial urbana (iptu)
16406,Imposto sobre a propriedade territorial rural (itr)
16407,Imposto sobre a renda e proventos de qualquer natureza
16408,Imposto sobre a transmissão de bens imóveis e de direitos a eles relativos (itbi)
16409,Imposto sobre circulação de mercadorias e serviços (icms)
16410,Imposto sobre circulação de mercadorias e serviços - substituição tributária (icms - st)
16411,Imposto sobre grandes fortunas (igf)
16412,Imposto sobre o patrimônio e a renda
16413,"Imposto sobre operações de crédito, câmbio e seguro, ou relativas a títulos ou valores mobiliários (iof)"
16414,Imposto sobre os serviços de transporte rodoviário intermunicipal e interestadual de pessoas e cargas (istr)
16415,Imposto sobre produtos industrializados (ipi)
16416,Imposto sobre serviços de qualquer natureza (iss)
16417,Imposto sobre transmissão causa mortis e doação de quaisquer bens ou direitos (itcd)
16418,Imposto sobre vendas a varejo de combustíveis líquidos e gasosos (ivvc)
16419,Imposto suplementar de renda
16420,Imposto único sobre energia elétrica (iuee)
16421,Imposto único sobre lubrificantes e combustíveis líquidos e gasosos (iulclg)
16422,Imposto único sobre minerais (ium)
16423,Impotência sexual
16424,Imprensa
16425,Imprensa oficial
16426,Imprescritibilidade
16427,Impresso
16428,Impressão
16429,Impressão de anúncio (contravenção)
16430,Impressão de bilhete (contravenção)
16431,Impressão de cautela sem autorização
16432,Impressão de certificado sem autorização
16433,Impressão de lista (contravenção)
16434,Impressão digital
16435,Improbidade (direito do trabalho)
16436,Improbidade administrativa
16437,Improcedência
16438,Impronúncia
16439,Impropriedade
16440,Improvimento
16441,Imprudência
16442,Impugnação
16443,Impugnação especificada
16444,Impugnação por negativa geral
16445,Impugnação prévia
16446,Impulso oficial
16447,Impulso telefônico
16448,Impunidade
16449,Imputabilidade
16450,Imputação
16451,Imputação de crime
16452,Imputação do pagamento
16453,Imunidade de execução
16454,Imunidade de jurisdição
16455,Imunidade de jurisdição absoluta
16456,Imunidade de jurisdição relativa
16457,Imunidade judiciária
16458,Imunidade material
16459,Imunidade parlamentar formal
16460,Imunidade parlamentar material
16461,Imunidade profissional
16462,Imunidade recíproca
16463,Imunidade tributária
16464,Imutabilidade
16465,Imóvel
16466,Imóvel comercial
16467,Imóvel confinante
16468,Imóvel confrontante
16469,Imóvel de alto padrão
16470,Imóvel desapropriado
16471,Imóvel foreiro
16472,Imóvel funcional
16473,Imóvel improdutivo
16474,Imóvel novo
16475,Imóvel não-residencial
16476,Imóvel produtivo
16477,Imóvel residencial
16478,Imóvel urbano
16479,In dubio pro misero
16480,In dubio pro reo
16481,In dubio pro societate
16482,Inabilitação
16483,Inadimplemento
16484,Inadimplente
16485,Inadmissibilidade
16486,Inalienabilidade
16487,Inamovibilidade
16488,Inaplicabilidade
16489,Inaptidão
16490,Inassiduidade habitual
16491,Inatividade
16492,Inaudita altera parte
16493,Incapacidade
16494,Incapacidade absoluta
16495,Incapacidade civil
16496,Incapacidade física
16497,Incapacidade laborativa
16498,Incapacidade laborativa parcial
16499,Incapacidade laborativa permanente
16500,Incapacidade laborativa temporária
16501,Incapacidade laborativa total
16502,Incapacidade permanente
16503,Incapacidade processual
16504,Incapacidade relativa
16505,Incapacidade temporária
16506,Incapaz
16507,Incentivo
16508,Incentivo fiscal
16509,Incentivo fiscal setorial
16510,Incerteza
16511,Incidente de assunção de competência
16512,Incidente de desconsideração da personalidade jurídica
16513,Incidente de execução
16514,Incidente de falsidade
16515,Incidente de inconstitucionalidade
16516,Incidente de insanidade mental
16517,Incidente de resolução de demandas repetitivas
16518,Incidente de sanidade mental
16519,Incidente de uniformização de jurisprudência
16520,Incidente processual
16521,Incidência
16522,Inciso
16523,Incitação ao crime
16524,Inclusão
16525,Incolumidade pública
16526,Incompatibilidade
16527,Incompetência
16528,Incompetência absoluta
16529,Incompetência relativa
16530,Incompetência superveniente
16531,Incomunicabilidade
16532,Inconstitucionalidade
16533,Inconstitucionalidade progressiva
16534,Incontinência pública
16535,Incorporador
16536,Incorporação
16537,Incorporação de imóveis
16538,Incorporação de sociedade
16539,Incorporação de vantagem pecuniária
16540,Incorporação de vantagem pessoal
16541,Incorporação imobiliária
16542,Incêndio
16543,Incêndio (crime)
16544,Incêndio culposo
16545,Indeferimento
16546,Indeferimento liminar
16547,Indeferimento parcial
16548,Indeferimento total
16549,Indenização
16550,Indenização de compensação orgânica
16551,Indenização de habilitação militar
16552,Indenização de representação no exterior
16553,Indenização trabalhista
16554,Independência
16555,Independência dos poderes
16556,Independência funcional
16557,Indevida custódia de doente mental
16558,Indevida exploração de desenho privilegiado
16559,Indevida exploração de modelo
16560,Indicação
16561,Indicação falsa em anúncio
16562,Indicação falsa em prospecto
16563,Indiciado
16564,Indiciado vadio
16565,Indiciamento
16566,Indignidade
16567,Indisponibilidade
16568,Indisponibilidade dos bens
16569,Individualização
16570,Individualização da conduta
16571,Individualização da pena
16572,Indivisibilidade
16573,Indulto
16574,Indulto especial
16575,Indulto humanitário
16576,Indulto natalino
16577,Indulto parcial
16578,Indulto total
16579,Industrialização
16580,Industriário
16581,Induzimento
16582,Induzimento a erro essencial
16583,Induzimento ao suicídio
16584,Induzimento à especulação
16585,Induzimento à fuga de incapaz
16586,Indução
16587,Indução de investidor em erro
16588,Indução de repartição pública em erro
16589,Indução de sócio em erro
16590,Indução em erro
16591,Indíce nacional de custo da construção
16592,Indício
16593,Indústria
16594,Indústria de adubo e fertilizante
16595,Indústria extrativa
16596,Indústria extrativa animal
16597,Indústria extrativa vegetal
16598,Indústria gráfica
16599,Indústria nacional
16600,Ineficácia
16601,Ineficácia absoluta do meio
16602,Inelegibilidade
16603,Inexecução
16604,Inexecução contratual
16605,Inexeqüibilidade
16606,Inexigibilidade
16607,Inexigibilidade de conduta diversa
16608,Inexistência
16609,Infanticídio
16610,Infecção hospitalar
16611,Inferior
16612,Infiltração
16613,Inflação
16614,Influência
16615,Informante
16616,Informatização
16617,Informação
16618,Informação cadastral
16619,Informação contábil
16620,Informação falsa
16621,Informação financeira
16622,Informação sigilosa
16623,Informática
16624,Infraestrutura
16625,Infração administrativa
16626,Infração continuada
16627,Infração de medida sanitária preventiva
16628,Infração de trânsito
16629,Infração disciplinar
16630,Infração eleitoral
16631,Infração fiscal
16632,Infração militar
16633,Infração penal de menor potencial ofensivo
16634,Infração político-administrativa
16635,Infração sanitária
16636,Infungibilidade
16637,Inglaterra
16638,Ingratidão
16639,Ingresso
16640,Iniciativa
16641,Iniciativa de lei
16642,Iniciativa popular
16643,Iniciativa privativa
16644,Inidoneidade
16645,Inimigo capital
16646,Inimputabilidade
16647,Injusta agressão
16648,Injusta provocação
16649,Injustiça
16650,Injúria
16651,Injúria grave
16652,Injúria real
16653,Inobservância
16654,Inocência
16655,Inoponibilidade de exceção
16656,Inovação
16657,Inovação ilegal no estado de fato
16658,Inquirição
16659,Inquérito
16660,Inquérito administrativo
16661,Inquérito civil
16662,Inquérito judicial
16663,Inquérito policial
16664,Insalubridade
16665,Insanidade mental
16666,Inscrição
16667,Inscrição da dívida ativa
16668,Inscrição de despesas não empenhadas em restos a pagar
16669,Inscrição definitiva
16670,Inscrição indevida
16671,Inscrição originária
16672,Inscrição preliminar
16673,Inseminação artificial
16674,Inserção de dados falsos em sistema de informações
16675,Inserção de elemento falso em demonstrativo contábil
16676,Insolvência
16677,Inspeção
16678,Inspeção judicial
16679,Inspeção médica
16680,Inspeção ordinária
16681,Instalação
16682,Instauração
16683,Instigação
16684,Instigação ao suicídio
16685,Instituição científica
16686,Instituição com fim lucrativo
16687,Instituição de assistência social
16688,Instituição de economia popular
16689,Instituição financeira
16690,Instituição financeira privada
16691,Instituição financeira pública
16692,Instituição militar
16693,Instituição privada
16694,Instituição sem fim lucrativo
16695,Instituto brasileiro de defesa do consumidor (idec)
16696,Instituto brasileiro de defesa dos direitos e garantias do cidadão
16697,Instituto brasileiro de desenvolvimento florestal (ibdf)
16698,Instituto brasileiro de geografia e estatística (ibge)
16699,Instituto brasileiro do café (ibc)
16700,Instituto brasileiro do meio ambiente e dos recursos naturais renováveis (ibama)
16701,Instituto brasileiro do patrimônio cultural (ibpc)
16702,Instituto de administração financeira da previdência e assistência social (iapas)
16703,Instituto de aposentadoria e pensões dos industriários (iapi)
16704,Instituto de aposentadoria e pensões dos marítimos (iapm)
16705,Instituto de assistência e previdência do estado do piauí (iapep)
16706,Instituto de identificação criminal
16707,Instituto de identificação e estatística
16708,Instituto de pesos e medidas (ipem)
16709,Instituto de previdência do estado da paraíba (ipepb)
16710,Instituto de previdência do estado de rondônia (ipero)
16711,Instituto de previdência do estado de santa catarina (ipesc)
16712,Instituto de previdência do estado de são paulo (ipesp)
16713,Instituto de previdência do estado do ceará (ipec)
16714,Instituto de previdência do estado do paraná (ipepr)
16715,Instituto de previdência do estado do rio de janeiro (iperj)
16716,Instituto de previdência do estado do rio grande do sul (ipergs)
16717,Instituto de previdência do município (iprem)
16718,Instituto de previdência dos congressistas
16719,Instituto de previdência dos servidores do estado de minas gerais (ipemg)
16720,Instituto de previdência e assistência dos servidores do estado (ipase)
16721,Instituto de previdência e assistência dos servidores do estado de goiás (ipasgo)
16722,Instituto de resseguros do brasil (irb)
16723,Instituto do açúcar e do álcool (iaa)
16724,Instituto do patrimônio histórico e artístico e nacional (iphan)
16725,Instituto médico legal (iml)
16726,Instituto nacional de assistência médica da previdência social (inamps)
16727,Instituto nacional de colonização e reforma agrária (incra)
16728,Instituto nacional de estudos e pesquisas educacionais anísio teixeira (inep)
16729,"Instituto nacional de metrologia, normalização e qualidade (inmetro)"
16730,Instituto nacional de previdência social (inps)
16731,Instituto nacional de propriedade industrial (inpi)
16732,Instituto nacional do seguro social (inss)
16733,Instituto tecnológico de aeronáutica (ita)
16734,Instrumento de trabalho
16735,Instrumento do crime
16736,Instrumento musical
16737,Instrumento particular
16738,Instrumento público
16739,Instrutor
16740,Instrução criminal
16741,Instrução normativa
16742,Instrução processual
16743,Instância
16744,Instância especial
16745,Instância inferior
16746,Instância ordinária
16747,Instância superior
16748,Instância única
16749,Insubordinação grave em serviço
16750,Insubsistência jurídica
16751,Insuficiência
16752,Insuficiência de provas
16753,Insumo
16754,Insígnia
16755,Integralidade
16756,Integralização de ações
16757,Integralização de cotas
16758,Integralização do capital social
16759,Integração
16760,Integração social
16761,Integridade física
16762,Integridade física e mental
16763,Integridade moral
16764,Inteiro teor da decisão
16765,Intempestividade
16766,Intensidade
16767,Intensidade do dolo
16768,Intenção
16769,Interceptação
16770,Interceptação telefônica
16771,Interdito
16772,Interdito possessório
16773,Interdito proibitório
16774,Interdição de atividade
16775,Interdição de direito
16776,Interdição de estabelecimento
16777,Interdição de incapaz
16778,Interdição do exercício do comércio
16779,Interdição temporária de direitos
16780,Interessado
16781,Interesse
16782,Interesse coletivo
16783,Interesse da justiça
16784,Interesse de agir
16785,Interesse difuso
16786,Interesse econômico
16787,Interesse ilegítimo
16788,Interesse individual
16789,Interesse individual homogêneo
16790,Interesse individual indisponível
16791,Interesse jurídico
16792,Interesse moral
16793,Interesse particular
16794,Interesse pessoal
16795,Interesse privado
16796,Interesse público
16797,Interesse público secundário
16798,Interesse recursal
16799,Interesse social
16800,Interesse transindividual
16801,Interferência
16802,Interfone
16803,Interior
16804,Interlocutor
16805,Intermediação
16806,Intermediário
16807,Internação
16808,Internação de mercadoria
16809,Internação em estabelecimento educacional
16810,Internação em hospital de custódia e tratamento psiquiátrico
16811,Internação irregular em estabelecimento psiquiátrico
16812,Internação provisória
16813,Internet
16814,Interpelação judicial
16815,Interpelação prévia
16816,Interpol
16817,Interposição
16818,Interposição direta
16819,Interposição fraudulenta de terceiros
16820,Interposição oral
16821,Interposta pessoa
16822,Interpretação
16823,Interpretação analógica
16824,Interpretação autêntica
16825,Interpretação controvertida
16826,Interpretação corretiva
16827,Interpretação da lei
16828,Interpretação extensiva
16829,Interpretação histórica
16830,Interpretação literal
16831,Interpretação lógica
16832,Interpretação mais favorável
16833,Interpretação razoável
16834,Interpretação restritiva
16835,Interpretação sistemática
16836,Interpretação superada
16837,Interpretação teleológica
16838,Interregno
16839,Interrogatório
16840,Interrogatório policial
16841,Interrupção
16842,Interrupção de prazo
16843,Interrupção de serviço telefônico
16844,Interrupção de serviço telegráfico
16845,Interstício
16846,Intervalo para repouso ou alimentação
16847,Interveniente
16848,Interventor
16849,Intervenção
16850,Intervenção anômala
16851,Intervenção de terceiros
16852,Intervenção em instituição financeira
16853,Intervenção estadual
16854,Intervenção federal
16855,Intervenção na propriedade
16856,Intervenção no domínio econômico
16857,Intimação
16858,Intimação com hora certa
16859,Intimação pelo correio
16860,Intimação pessoal
16861,Intimação por edital
16862,Intimidade sexual
16863,Intimidação
16864,Intoxicação
16865,Introdução de animal em propriedade alheia
16866,Intérprete
16867,Intérprete comercial
16868,Inumação de cadáver
16869,Inundação
16870,Inundação (crime)
16871,Inutilização
16872,Inutilização de bem de consumo
16873,Inutilização de bem de produção
16874,Inutilização de documento
16875,Inutilização de edital
16876,Inutilização de livro
16877,Inutilização de livro oficial
16878,Inutilização de material de salvamento
16879,Inutilização de processo fiscal
16880,Inutilização de sinal
16881,Inutilização intencional de matéria-prima
16882,Inutilização intencional de produto
16883,Invalidação
16884,Invalidez
16885,Invalidez permanente
16886,Invasão
16887,Invasão de competência
16888,Invasão de estabelecimento agrícola
16889,Invasão de estabelecimento comercial
16890,Invasão de propriedade
16891,Inventariante
16892,Inventariante dativo
16893,Inventariante judicial
16894,Inventor
16895,Inventário
16896,Invenção
16897,Invenção (coisa achada)
16898,Inversão
16899,Inversão do ônus da prova
16900,Investidor
16901,Investidura
16902,Investigador de polícia
16903,Investigação
16904,Investigação criminal
16905,Investigação de paternidade
16906,Investimento financeiro
16907,Inviabilidade
16908,Inviolabilidade
16909,Inviolabilidade de domicílio
16910,Inviolabilidade pessoal
16911,Involuntariedade
16912,Inépcia
16913,Inércia
16914,Início
16915,Irmã
16916,Irmão
16917,Irmão bilateral
16918,Irmão gêmeo
16919,Irmão inválido
16920,Irmão unilateral
16921,Irmãos solteiros
16922,Irrecorribilidade
16923,Irredutibilidade de vencimentos
16924,Irredutibilidade do benefício
16925,Irredutibilidade do salário
16926,Irregularidade
16927,Irrelevância
16928,Irresponsabilidade legal
16929,Irretratabilidade
16930,Irretroatividade
16931,Irretroatividade da lei
16932,Irreversibilidade
16933,Irrigação
16934,Isenção de custas
16935,Isenção de honorários advocatícios
16936,Isenção de pena
16937,Isenção de preparo
16938,Isenção tributária
16939,Isolamento do preso
16940,Isolamento preventivo
16941,Isonomia
16942,Isonomia salarial
16943,Israel
16944,Itaipú
16945,Item
16946,Iter criminis
16947,Itália
16948,Janeiro
16949,Janela
16950,Japão
16951,Jazida
16952,Jazigo
16953,Jogador
16954,Jogo
16955,Jogo de azar (contravenção)
16956,Jogo do bicho
16957,Joint-venture
16958,Jornada de trabalho
16959,Jornal
16960,Jornal de grande circulação
16961,Jornal de maior circulação local
16962,Jornal local
16963,Jornalismo
16964,Jornalista
16965,Jubilação
16966,Juiz
16967,Juiz auditor
16968,Juiz classista
16969,Juiz competente
16970,Juiz convocado
16971,Juiz criminal
16972,Juiz de direito
16973,Juiz de menores
16974,Juiz de paz
16975,Juiz do trabalho
16976,Juiz eleitoral
16977,Juiz federal
16978,Juiz incompetente
16979,Juiz leigo
16980,Juiz mais antigo
16981,Juiz presidente
16982,Juiz prevento
16983,Juiz singular
16984,Juiz substituto
16985,Juiz titular
16986,Juizado de defesa do consumidor
16987,Juizado de menores
16988,Juizado especial
16989,Juizado especial criminal
16990,Juizado especial cível
16991,Juizado especial da fazenda pública
16992,Juizado especial de pequenas causas
16993,Juizado especial federal
16994,Juizado especial federal criminal
16995,Juizado especial federal cível
16996,Julgamento
16997,Julgamento antecipado da lide
16998,Julgamento implícito
16999,Julgamento virtual
17000,Julho
17001,Junho
17002,Junta comercial
17003,Junta de conciliação e julgamento (jcj)
17004,Junta eleitoral
17005,Junta médica
17006,Junta médica oficial
17007,Juntada
17008,Jura novit curia
17009,Jurado
17010,Jurado ausente
17011,Jurado presente
17012,Jurisdição
17013,Jurisdição brasileira
17014,Jurisdição civil
17015,Jurisdição contenciosa
17016,Jurisdição eleitoral
17017,Jurisdição estadual
17018,Jurisdição estrangeira
17019,Jurisdição federal
17020,Jurisdição penal
17021,Jurisdição trabalhista
17022,Jurisdição voluntária
17023,Jurisprudência
17024,Jurisprudência dominante
17025,Jurisprudência pacífica
17026,Juros
17027,Juros compensatórios
17028,Juros compostos
17029,Juros convencionais
17030,Juros de mora
17031,Juros legais
17032,Juros no pé
17033,Juros ordinários
17034,Juros remuneratórios
17035,Juros simples
17036,Juros sobre capital próprio
17037,Juros usurários
17038,Jus postulandi
17039,Justa causa
17040,Justa indenização
17041,Justificativa
17042,Justificação judicial
17043,Justificação prévia
17044,Justiça comum
17045,Justiça da decisão
17046,Justiça de paz
17047,Justiça do distrito federal e territórios
17048,Justiça do trabalho
17049,Justiça eleitoral
17050,Justiça especializada
17051,Justiça estadual
17052,Justiça federal
17053,Justiça militar
17054,Justiça militar estadual
17055,Justiça militar federal
17056,Justiça restaurativa
17057,Justiça social
17058,Justo impedimento
17059,Justo receio
17060,Justo título
17061,Juízo
17062,Juízo a quo
17063,Juízo ad quem
17064,Juízo arbitral
17065,Juízo competente
17066,Juízo criminal
17067,Juízo cível
17068,Juízo da falência
17069,Juízo de admissibilidade
17070,Juízo de ausentes
17071,Juízo de delibação
17072,Juízo de exceção
17073,Juízo de retratação
17074,Juízo de valor
17075,Juízo de verossimilhança
17076,Juízo deprecado
17077,Juízo deprecante
17078,Juízo incompetente
17079,Juízo rescindendo
17080,Juízo rescisório
17081,Juízo universal
17082,Jóia
17083,Know-how
17084,Laboratório oficial
17085,Laboratório particular
17086,Lacre
17087,Lacuna da lei
17088,Lado direito
17089,Lago
17090,Lagoa
17091,Lance
17092,Lanchonete
17093,Lança-perfume
17094,Lançamento a maior
17095,Lançamento a menor
17096,Lançamento complementar
17097,Lançamento contábil
17098,Lançamento de débito confessado (ldc)
17099,Lançamento de esgoto
17100,Lançamento de ofício
17101,Lançamento definitivo
17102,Lançamento direto substitutivo
17103,Lançamento no mercado
17104,Lançamento por declaração
17105,Lançamento por homologação
17106,Lançamento reflexo
17107,Lançamento tributário
17108,Lascívia
17109,Lastro
17110,Laticínio
17111,Latifúndio
17112,Latrocínio
17113,Laudo arbitral
17114,Laudo de avaliação
17115,Laudo médico
17116,Laudo pericial
17117,Laudo pericial definitivo
17118,Laudo pericial preliminar
17119,Laudo psiquiátrico
17120,Laudo técnico
17121,Laudêmio
17122,Lavagem de dinheiro
17123,Lavoura
17124,Lavoura temporária
17125,Lavra clandestina
17126,Lavratura
17127,Lavratura de termo
17128,Legado
17129,Legalidade
17130,Legatário
17131,Legenda
17132,Legislatura
17133,Legislatura subseqüente
17134,Legislação
17135,Legislação concorrente
17136,Legislação específica
17137,Legislação estadual
17138,Legislação federal
17139,Legislação local
17140,Legislação municipal
17141,Legislação previdenciária
17142,Legislação processual
17143,Legislação processual civil
17144,Legislação processual penal
17145,Legislação sanitária
17146,Legislação trabalhista
17147,Legislação tributária
17148,Legitimação
17149,Legitimidade
17150,Legitimidade ativa
17151,Legitimidade concorrente
17152,Legitimidade de parte
17153,Legitimidade extraordinária
17154,Legitimidade passiva
17155,Legitimidade processual
17156,Legião brasileira de assistência (lba)
17157,Legítima
17158,Legítima defesa
17159,Legítima defesa indireta
17160,Legítima defesa putativa
17161,Lei
17162,Lei anterior
17163,Lei antitruste
17164,Lei brasileira
17165,Lei brasileira de inclusão da pessoa com deficiência
17166,Lei civil
17167,Lei complementar
17168,Lei complementar estadual
17169,Lei complementar federal
17170,Lei da ficha limpa
17171,Lei das contravenções penais
17172,Lei das duplicatas
17173,Lei das sociedades por ações
17174,Lei de benefícios da previdência social
17175,Lei de diretrizes e bases da educação nacional
17176,Lei de diretrizes orçamentárias
17177,Lei de execução fiscal
17178,Lei de execução penal
17179,Lei de falências
17180,Lei de imprensa
17181,Lei de introdução às normas do direito brasileiro (lindb)
17182,Lei de licitações
17183,Lei de luvas
17184,Lei de organização judiciária
17185,Lei de proteção à testemunha
17186,Lei de responsabilidade fiscal
17187,Lei de segurança nacional
17188,Lei de tóxicos
17189,Lei de usura
17190,Lei delegada
17191,Lei distrital
17192,Lei do cheque
17193,Lei do inquilinato
17194,Lei dos crimes hediondos
17195,Lei em tese
17196,Lei especial
17197,Lei estadual
17198,Lei estrangeira
17199,Lei excepcional
17200,Lei extra penal
17201,Lei federal
17202,Lei formal
17203,Lei geral
17204,Lei geral das telecomunicações
17205,Lei interpretativa
17206,Lei mais benéfica
17207,Lei mais gravosa
17208,Lei maria da penha
17209,Lei mariana ferrer
17210,Lei municipal
17211,Lei nacional
17212,Lei nova
17213,Lei ordinária
17214,Lei orgânica
17215,Lei orgânica da magistratura nacional (loman)
17216,Lei orgânica da seguridade social
17217,Lei orçamentária anual
17218,Lei penal
17219,Lei posterior
17220,Lei processual civil
17221,Lei processual penal
17222,Lei seca
17223,Lei temporária
17224,Lei trabalhista
17225,Lei uniforme
17226,Lei uniforme de genebra
17227,Leiloeiro
17228,Leiloeiro oficial
17229,Leiloeiro público
17230,Leiloeiro rural
17231,Leilão
17232,Leilão (licitação)
17233,Leilão extrajudicial
17234,Leilão judicial
17235,Leilão público
17236,Leitura
17237,Lenocínio e tráfico de pessoa
17238,Lençol freático
17239,Lesividade mínima
17240,Lesão a direito
17241,Lesão corporal
17242,Lesão corporal culposa
17243,Lesão corporal culposa na direção de veículo automotor
17244,Lesão corporal grave
17245,Lesão corporal gravíssima
17246,Lesão corporal leve
17247,Lesão corporal privilegiada
17248,Lesão corporal seguida de morte
17249,Lesão por esforço repetitivo (ler)
17250,Lesões recíprocas
17251,Letra de câmbio
17252,Letra do banco central do brasil (lbc)
17253,Letra financeira do tesouro (lft)
17254,Letra hipotecária
17255,Letra imobiliária
17256,Letreiro
17257,Leucemia
17258,Levantamento
17259,Libelo
17260,Liberalidade
17261,Liberação
17262,Liberdade
17263,Liberdade assistida
17264,Liberdade de associação
17265,Liberdade de associação profissional
17266,Liberdade de consciência
17267,Liberdade de crença
17268,Liberdade de culto
17269,Liberdade de desligamento de sindicato
17270,Liberdade de exercício de ofício
17271,Liberdade de exercício de profissão
17272,Liberdade de exercício de trabalho
17273,Liberdade de expressão
17274,Liberdade de imprensa
17275,Liberdade de informação
17276,Liberdade de locomoção
17277,Liberdade de manifestação do pensamento
17278,Liberdade de não-filiação a sindicato
17279,Liberdade provisória
17280,Liberdade provisória mediante fiança
17281,Liberdade provisória sem fiança
17282,Liberdade sexual
17283,Liberdade sindical
17284,Libéria
17285,Licenciamento
17286,Licenciamento ambiental
17287,Licenciatura plena
17288,Licença
17289,Licença a adotante
17290,Licença ambiental
17291,Licença de instalação
17292,Licença de operação
17293,Licença para atividade política
17294,Licença para capacitação
17295,Licença para desempenho de mandato classista
17296,Licença para o serviço militar
17297,Licença para tratamento de saúde
17298,Licença para tratar de interesses particulares
17299,Licença paternidade
17300,Licença por acidente em serviço
17301,Licença por motivo de afastamento do cônjuge
17302,Licença por motivo de doença em pessoa da família
17303,Licença prévia
17304,Licença remunerada
17305,Licença sem remuneração
17306,Licença à gestante
17307,Licença-prêmio
17308,Licença-prêmio não gozada
17309,Licitante
17310,Licitante remanescente
17311,Licitante vencedor
17312,Licitação
17313,Licitação internacional
17314,Licitude
17315,Lide
17316,Liderança
17317,Ligação telefônica
17318,Ligação telefônica internacional
17319,Liminar
17320,Limitação administrativa
